T_PLU_Trans_No	T_PLU_Trans_Size	T_PLU_Trans_PLUNo	T_PLU_Trans_UP	T_PLU_Trans_WT	T_PLU_Trans_QTY	T_PLU_Trans_TP	T_PLU_Trans_Date	T_PLU_Trans_Time	Traceability_Code	T_PLU_Trans_Reserve	Scale_No	Before_Price	After_Price	Item_Code	Item_Name
10078	106	88	3400.	1460.	1	4964.	261214	1752	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10079	106	87	9900.	3135.	1	31037.	261214	1810	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10080	106	71	12200.	210.	1	2562.	261214	1845	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
10081	106	88	3400.	1810.	1	6154.	261214	1900	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10082	106	88	3400.	1555.	1	5287.	261214	1932	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10083	106	86	7600.	470.	1	3572.	261214	1937	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10084	106	89	8900.	675.	1	6008.	261214	1951	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
10085	106	11	11200.	490.	1	5488.	261214	1954	0000000000	0000000000	51	11200.	11200.	28655760000001	0810434153434152412044452046524549520000000000000000000000000000000000000000000000000000000000000000
10086	106	73	12700.	555.	1	7049.	261214	2005	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
10087	106	71	12200.	1030.	1	12566.	261214	2009	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
10088	106	29	9000.	530.	1	4770.	261214	2009	0000000000	0000000000	51	9000.	9000.	28655940000001	080648494741444F000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10089	106	4	13900.	1110.	1	15429.	261214	2011	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10090	106	4	13900.	575.	1	7993.	261214	2013	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10091	106	3	20100.	990.	1	19899.	261214	2017	0000000000	0000000000	51	20100.	20100.	28655680000001	080D50554E544120444520414E43410000000000000000000000000000000000000000000000000000000000000000000000
10092	106	29	9000.	550.	1	4950.	261214	2018	0000000000	0000000000	51	9000.	9000.	28655940000001	080648494741444F000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10093	106	71	12200.	990.	1	12078.	261214	2023	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
10094	106	8	13900.	1090.	1	15151.	261214	2024	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
10095	106	4	13900.	500.	1	6950.	261214	2029	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10096	106	4	13900.	680.	1	9452.	261214	2034	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10097	106	87	9900.	815.	1	8069.	261214	2038	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10098	106	73	12700.	1000.	1	12700.	271214	1120	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
10099	106	16	12500.	1015.	1	12688.	271214	1122	0000000000	0000000000	51	12500.	12500.	28655810000001	0810485545564F20444520534F4C4F4D4F200000000000000000000000000000000000000000000000000000000000000000
10100	106	26	12500.	420.	1	5250.	271214	1124	0000000000	0000000000	51	12500.	12500.	28655910000001	081050554E544120455350414C44494C4C410000000000000000000000000000000000000000000000000000000000000000
10101	106	74	12300.	485.	1	5966.	271214	1125	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10102	106	74	12300.	680.	1	8364.	271214	1127	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10103	106	5	13900.	810.	1	11259.	271214	1129	0000000000	0000000000	51	13900.	13900.	28655700000001	0805504F53544100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10104	106	87	9900.	1045.	1	10346.	271214	1135	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10105	106	71	12200.	925.	1	11285.	271214	1159	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
10106	106	87	9900.	655.	1	6485.	271214	1201	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10107	106	4	13900.	465.	1	6464.	271214	1208	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10108	106	8	13900.	2120.	1	29468.	271214	1211	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
10109	106	71	12200.	1395.	1	17019.	271214	1216	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
10110	106	74	12300.	795.	1	9779.	271214	1219	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10111	106	73	12700.	740.	1	9398.	271214	1221	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
10112	106	27	10100.	820.	1	8282.	271214	1223	0000000000	0000000000	51	10100.	10100.	28655920000001	0805504543484F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10113	106	87	9900.	685.	1	6782.	271214	1304	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10114	106	71	12200.	1000.	1	12200.	271214	1313	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
10115	106	73	12700.	490.	1	6223.	271214	1323	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
10116	106	4	13900.	625.	1	8688.	271214	1327	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10117	106	15	11600.	770.	1	8932.	271214	1329	0000000000	0000000000	51	11600.	11600.	28655800000001	08084D4F5252494C4C4F00000000000000000000000000000000000000000000000000000000000000000000000000000000
10118	106	74	12300.	455.	1	5597.	271214	1330	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10119	106	88	3400.	1125.	1	3825.	271214	1333	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10120	106	88	3400.	490.	1	1666.	271214	1333	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10121	106	2	21200.	500.	1	10600.	271214	1342	0000000000	0000000000	51	21200.	21200.	28655670000001	080E534F4C4F4D4F205245444F4E444F00000000000000000000000000000000000000000000000000000000000000000000
10122	106	86	7600.	515.	1	3914.	271214	1343	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10123	106	87	9900.	735.	1	7277.	271214	1343	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10124	106	74	12300.	215.	1	2645.	271214	1344	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10125	106	87	9900.	2150.	1	21285.	271214	1347	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10126	106	74	12300.	415.	1	5105.	271214	1350	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10127	106	70	14700.	730.	1	10731.	271214	1352	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10128	106	88	3400.	3450.	1	11730.	271214	1401	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10129	106	89	8900.	1185.	1	10547.	271214	1445	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
10130	106	86	7600.	2765.	1	21014.	271214	1446	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10131	106	88	3400.	875.	1	2975.	271214	1448	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10132	106	88	3400.	1390.	1	4726.	271214	1449	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10133	106	85	9400.	545.	1	5123.	271214	1614	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10134	106	88	3400.	980.	1	3332.	271214	1618	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10135	106	89	8900.	1015.	1	9034.	271214	1638	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
10136	106	87	9900.	1495.	1	14801.	271214	1644	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10137	106	86	7600.	1605.	1	12198.	271214	1827	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10138	106	87	9900.	1550.	1	15345.	271214	1939	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10139	106	87	9900.	525.	1	5198.	271214	2029	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10140	106	87	9900.	715.	1	7079.	271214	2038	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10141	106	85	9400.	1015.	1	9541.	281214	0848	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10142	106	86	7600.	560.	1	4256.	281214	0953	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10143	106	86	7600.	910.	1	6916.	281214	0954	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10144	106	88	3400.	1000.	1	3400.	281214	0954	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10145	106	85	9400.	395.	1	3713.	281214	1017	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10146	106	71	12200.	500.	1	6100.	281214	1053	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
10147	106	85	9400.	1270.	1	11938.	281214	1055	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10148	106	71	12200.	1495.	1	18239.	281214	1100	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
10149	106	88	3400.	585.	1	1989.	281214	1103	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10150	106	87	9900.	1305.	1	12920.	281214	1103	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10151	106	29	9000.	1005.	1	9045.	281214	1104	0000000000	0000000000	51	9000.	9000.	28655940000001	080648494741444F000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10152	106	87	9900.	1635.	1	16187.	281214	1122	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
